payment_id,order_id,payment_type,installments,amount
PAY-006516,ORD-010555,debit_card,1,6518.74
PAY-006517,ORD-007623,debit_card,1,5080.02
PAY-006518,ORD-010560,boleto,1,4935.19
PAY-006519,ORD-007506,boleto,1,7388.96
PAY-006520,ORD-013645,boleto,1,859.52
PAY-006521,ORD-000266,debit_card,1,-359.52
PAY-006522,ORD-002334,boleto,1,1718.45
PAY-006523,ORD-010096,credit_card,3,2905.15
PAY-006524,ORD-008727,voucher,1,4193.23
PAY-006525,ORD-003823,boleto,1,5969.3
PAY-006526,ORD-001522,credit_card,7,6651.13
PAY-006527,ORD-001196,credit_card,12,1197.72
PAY-006528,ORD-005298,debit_card,1,1038.03
PAY-006529,ORD-008244,boleto,1,2897.38
PAY-006530,ORD-011536,boleto,1,6350.41
PAY-006531,ORD-003379,credit_card,2,5816.01
PAY-006532,ORD-002763,boleto,1,3535.88
PAY-006533,ORD-009456,debit_card,1,730.75
PAY-006534,ORD-007904,debit_card,1,7169.05
PAY-006535,ORD-003482,credit_card,,1833.21
PAY-006536,ORD-014330,credit_card,3,7784.42
PAY-006537,ORD-012001,voucher,1,7891.91
PAY-006538,ORD-011214,debit_card,1,6882.36
PAY-006539,ORD-003291,debit_card,1,3305.76
PAY-006540,ORD-007672,boleto,1,1238.1
PAY-006541,ORD-002729,voucher,1,6861.47
PAY-006542,ORD-013700,credit_card,1,6379.44
PAY-006543,ORD-009281,voucher,1,1868.81
PAY-006544,ORD-004398,boleto,1,6028.73
PAY-006545,ORD-008883,boleto,1,7306.67
PAY-006546,ORD-014385,credit_card,9,1180.57
PAY-006547,ORD-012705,voucher,1,793.08
PAY-006548,ORD-013151,voucher,1,3510.0
PAY-006549,ORD-013186,boleto,1,4164.25
PAY-006550,ORD-001423,boleto,1,6592.24
PAY-006551,ORD-002767,debit_card,1,52.04
PAY-006552,ORD-006231,debit_card,1,1945.91
PAY-006553,ORD-004591,credit_card,6,-40.43
PAY-006554,ORD-000129,boleto,1,7740.8
PAY-006555,ORD-000919,credit_card,12,4444.41
PAY-006556,ORD-012087,debit_card,1,603.04
PAY-006557,ORD-006787,boleto,1,1362.95
PAY-006558,ORD-006959,debit_card,1,5266.23
PAY-006559,ORD-009813,boleto,1,5170.51
PAY-006560,ORD-002012,voucher,1,3233.81
PAY-006561,ORD-013832,debit_card,1,3086.82
PAY-006562,ORD-004890,credit_card,4,484.21
PAY-006563,ORD-000550,boleto,1,6579.51
PAY-006564,ORD-009209,voucher,1,4706.31
PAY-006565,ORD-008590,debit_card,1,5186.35
PAY-006566,ORD-007224,voucher,1,190.2
PAY-006567,ORD-013831,boleto,1,5917.39
PAY-006568,ORD-010588,debit_card,1,3048.81
PAY-006569,ORD-011313,boleto,1,-389.48
PAY-006570,ORD-001562,credit_card,6,4397.07
PAY-006571,ORD-006802,boleto,1,4497.9
PAY-006572,ORD-013663,credit_card,11,791.28
PAY-006573,ORD-012083,voucher,1,5782.61
PAY-006574,ORD-010534,voucher,1,821.11
PAY-006575,ORD-009321,boleto,,4973.61
PAY-006576,ORD-004408,boleto,1,5447.19
PAY-006577,ORD-001453,voucher,1,3481.54
PAY-006578,ORD-011168,boleto,1,3736.68
PAY-006579,ORD-000484,,1,3421.48
PAY-006580,ORD-013651,voucher,1,-2.25
PAY-006581,ORD-011637,credit_card,6,2117.74
PAY-006582,ORD-007353,boleto,1,-443.73
PAY-006583,ORD-013033,credit_card,5,1167.66
PAY-006584,ORD-012855,debit_card,1,3852.81
PAY-006585,ORD-002906,debit_card,1,5656.54
PAY-006586,ORD-012646,voucher,1,6212.03
PAY-006587,ORD-001164,debit_card,1,5607.68
PAY-006588,ORD-007438,voucher,1,4378.35
PAY-006589,ORD-011135,boleto,1,5474.66
PAY-006590,ORD-009851,credit_card,7,515.58
PAY-006591,ORD-013540,voucher,1,1740.95
PAY-006592,ORD-008462,debit_card,1,-24.24
PAY-006593,ORD-004003,debit_card,1,7049.37
PAY-006594,ORD-000659,credit_card,1,2548.83
PAY-006595,ORD-000939,credit_card,1,5552.7
PAY-006596,ORD-000114,voucher,1,5444.95
PAY-006597,ORD-011207,boleto,1,5025.73
PAY-006598,ORD-005263,debit_card,1,6674.91
PAY-006599,ORD-005553,credit_card,2,2714.64
PAY-006600,ORD-004934,voucher,1,1050.41
PAY-006601,ORD-013792,debit_card,1,1909.95
PAY-006602,ORD-004308,boleto,1,4111.29
PAY-006603,ORD-007600,boleto,1,76.65
PAY-006604,ORD-007895,boleto,1,6934.0
PAY-006605,ORD-003087,boleto,1,891.21
PAY-006606,ORD-010485,boleto,1,2127.18
PAY-006607,ORD-002385,boleto,1,1031.16
PAY-006608,ORD-011568,credit_card,3,7575.02
PAY-006609,ORD-009985,voucher,1,2869.2
PAY-006610,ORD-000028,debit_card,1,3866.96
PAY-006611,ORD-014319,boleto,1,6254.84
PAY-006612,ORD-004141,credit_card,12,6457.24
PAY-006613,ORD-004752,voucher,1,1336.02
PAY-006614,ORD-005011,boleto,1,5235.82
PAY-006615,ORD-004004,boleto,1,7098.5
PAY-006616,ORD-013680,voucher,1,6241.56
PAY-006617,ORD-006260,voucher,1,958.32
PAY-006618,ORD-014689,boleto,1,590.26
PAY-006619,ORD-011261,voucher,1,2566.49
PAY-006620,ORD-013532,credit_card,6,1682.77
PAY-006621,ORD-004969,boleto,1,6497.93
PAY-006622,ORD-013047,voucher,1,4556.32
PAY-006623,ORD-013572,credit_card,2,822.5
PAY-006624,ORD-011040,boleto,1,590.9
PAY-006625,ORD-007691,debit_card,1,4655.44
PAY-006626,ORD-013968,boleto,1,6772.03
PAY-006627,ORD-001939,credit_card,5,4231.1
PAY-006628,ORD-012304,boleto,1,1951.15
PAY-006629,ORD-014028,credit_card,7,3692.24
PAY-006630,ORD-014444,boleto,1,177.21
PAY-006631,ORD-007026,credit_card,8,6040.64
PAY-006632,ORD-011315,credit_card,4,1001.29
PAY-006633,ORD-014561,voucher,1,5591.08
PAY-006634,ORD-013390,boleto,1,2945.6
PAY-006635,ORD-010687,credit_card,5,4408.65
PAY-006636,ORD-002658,debit_card,1,418.53
PAY-006637,ORD-010154,credit_card,11,1189.9
PAY-006638,ORD-001146,boleto,1,4543.36
PAY-006639,ORD-001845,debit_card,1,5093.82
PAY-006640,ORD-011165,boleto,1,1537.37
PAY-006641,ORD-003574,credit_card,10,7841.78
PAY-006642,ORD-004512,PIX,1,428.68
PAY-006643,ORD-000040,voucher,1,5484.32
PAY-006644,ORD-001998,boleto,1,2284.48
PAY-006645,ORD-012265,credit_card,5,978.8
PAY-006646,ORD-013015,voucher,1,839.13
PAY-006647,ORD-003544,debit_card,1,6053.05
PAY-006648,ORD-012359,boleto,1,2415.93
PAY-006649,ORD-012109,voucher,1,6513.47
PAY-006650,ORD-003606,credit_card,7,-315.0
PAY-006651,ORD-009787,debit_card,1,4870.24
PAY-006652,ORD-004164,debit_card,1,5805.16
PAY-006653,ORD-001970,voucher,1,2586.85
PAY-006654,ORD-002396,boleto,1,3476.74
PAY-006655,ORD-013251,voucher,1,3319.97
PAY-006656,ORD-010187,debit_card,1,4009.62
PAY-006657,ORD-011871,voucher,1,1033.18
PAY-006658,ORD-010399,credit_card,12,295.79
PAY-006659,ORD-008231,PIX,10,604.28
PAY-006660,ORD-001251,credit_card,12,3958.05
PAY-006661,ORD-009772,credit_card,6,6156.67
PAY-006662,ORD-008896,boleto,1,20.08
PAY-006663,ORD-008500,voucher,1,7458.72
PAY-006664,ORD-004681,debit_card,1,4907.16
PAY-006665,ORD-010094,boleto,1,4508.15
PAY-006666,ORD-001321,credit_card,4,6331.42
PAY-006667,ORD-007099,voucher,1,1610.57
PAY-006668,ORD-010916,voucher,1,3851.61
PAY-006669,ORD-014898,debit_card,1,6877.99
PAY-006670,ORD-006838,voucher,1,1157.94
PAY-006671,ORD-013294,boleto,1,7114.35
PAY-006672,ORD-005540,boleto,1,3095.16
PAY-006673,ORD-010371,credit_card,7,3948.06
PAY-006674,ORD-008050,boleto,1,4858.62
PAY-006675,ORD-012238,boleto,1,4691.0
PAY-006676,ORD-014138,voucher,1,2732.65
PAY-006677,ORD-010903,boleto,1,991.9
PAY-006678,ORD-008762,debit_card,1,560.03
PAY-006679,ORD-003618,voucher,1,2150.33
PAY-006680,ORD-001870,voucher,1,6660.03
PAY-006681,ORD-010215,credit_card,12,784.48
PAY-006682,ORD-007315,credit_card,10,-387.25
PAY-006683,ORD-010258,debit_card,1,5912.34
PAY-006684,ORD-006689,credit_card,8,1700.44
PAY-006685,ORD-004024,boleto,1,6991.29
PAY-006686,ORD-011383,debit_card,1,3406.75
PAY-006687,ORD-013694,voucher,1,666.26
PAY-006688,ORD-004568,credit_card,5,5961.77
PAY-006689,ORD-007935,debit_card,1,179.51
PAY-006690,ORD-000645,credit_card,4,945.68
PAY-006691,ORD-013434,boleto,1,405.45
PAY-006692,ORD-008651,credit_card,4,1821.36
PAY-006693,ORD-010059,credit_card,10,621.84
PAY-006694,ORD-003967,credit_card,5,1209.1
PAY-006695,ORD-014402,debit_card,1,6683.29
PAY-006696,ORD-004671,credit_card,10,-159.13
PAY-006697,ORD-013566,voucher,1,4745.45
PAY-006698,ORD-011072,boleto,1,7689.88
PAY-006699,ORD-005970,voucher,1,4753.14
PAY-006700,ORD-005184,credit_card,12,187.85
PAY-006701,ORD-003610,boleto,1,4306.88
PAY-006702,ORD-013741,credit_card,10,6653.78
PAY-006703,ORD-008337,voucher,1,4381.71
PAY-006704,ORD-000009,credit_card,3,1998.23
PAY-006705,ORD-009527,voucher,1,2052.87
PAY-006706,ORD-014130,credit_card,7,7767.82
PAY-006707,ORD-002679,credit_card,11,1677.05
PAY-006708,ORD-006383,voucher,1,2343.47
PAY-006709,ORD-005593,voucher,1,2243.5
PAY-006710,ORD-002950,voucher,1,4845.1
PAY-006711,ORD-006251,voucher,1,2876.65
PAY-006712,ORD-003879,debit_card,1,7160.16
PAY-006713,ORD-011362,voucher,1,3937.34
PAY-006714,ORD-003701,credit_card,3,5817.14
PAY-006715,ORD-006682,credit_card,6,3882.35
PAY-006716,ORD-014323,credit_card,9,3134.94
PAY-006717,ORD-011000,debit_card,1,7337.99
PAY-006718,ORD-002152,credit_card,2,2281.17
PAY-006719,ORD-004820,credit_card,6,2524.98
PAY-006720,ORD-006694,credit_card,9,4214.79
PAY-006721,ORD-006739,voucher,1,877.32
PAY-006722,ORD-004673,boleto,1,1881.35
PAY-006723,ORD-004676,credit_card,2,3949.93
PAY-006724,ORD-010702,credit_card,11,1518.19
PAY-006725,ORD-001672,boleto,1,6644.64
PAY-006726,ORD-009975,boleto,1,7052.0
PAY-006727,ORD-013304,credit_card,11,2298.63
PAY-006728,ORD-002000,debit_card,1,2322.38
PAY-006729,ORD-012122,debit_card,1,3100.12
PAY-006730,ORD-003356,credit_card,11,4041.71
PAY-006731,ORD-006572,voucher,1,3357.16
PAY-006732,ORD-002195,credit_card,8,7810.14
PAY-006733,ORD-006067,credit_card,9,2664.66
PAY-006734,ORD-003507,boleto,1,6918.92
PAY-006735,ORD-005207,debit_card,1,1720.0
PAY-006736,ORD-002830,credit_card,6,3987.93
PAY-006737,ORD-004483,debit_card,1,7221.07
PAY-006738,ORD-010264,voucher,1,6643.72
PAY-006739,ORD-010864,credit_card,12,6911.26
PAY-006740,ORD-003186,boleto,1,4163.16
PAY-006741,ORD-007035,debit_card,1,5139.89
PAY-006742,ORD-006174,voucher,1,6427.2
PAY-006743,ORD-011639,debit_card,1,7968.71
PAY-006744,ORD-004782,debit_card,1,3048.33
PAY-006745,ORD-012501,voucher,1,6872.74
PAY-006746,ORD-002242,voucher,1,5660.26
PAY-006747,ORD-001922,credit_card,10,1027.25
PAY-006748,ORD-000216,credit_card,6,4495.48
PAY-006749,ORD-001112,credit_card,9,2223.98
PAY-006750,ORD-008039,voucher,1,6718.31
PAY-006751,ORD-008981,boleto,1,1322.16
PAY-006752,ORD-008152,voucher,1,6025.71
PAY-006753,ORD-007125,credit_card,2,4185.87
PAY-006754,ORD-010817,boleto,1,2286.98
PAY-006755,ORD-010571,debit_card,1,1195.37
PAY-006756,ORD-009291,debit_card,1,964.63
PAY-006757,ORD-000446,boleto,1,720.59
PAY-006758,ORD-011687,voucher,1,5662.86
PAY-006759,ORD-002007,boleto,1,6062.76
PAY-006760,ORD-010440,voucher,1,2049.14
PAY-006761,ORD-013644,voucher,1,3927.74
PAY-006762,ORD-006843,boleto,1,5250.64
PAY-006763,ORD-001893,credit_card,9,3181.31
PAY-006764,ORD-005952,boleto,1,643.09
PAY-006765,ORD-003825,boleto,1,3446.29
PAY-006766,ORD-014600,debit_card,1,5854.72
PAY-006767,ORD-013790,credit_card,6,2273.58
PAY-006768,ORD-012088,credit_card,9,4372.27
PAY-006769,ORD-007023,debit_card,1,3316.95
PAY-006770,ORD-008265,boleto,1,3226.16
PAY-006771,ORD-003397,boleto,1,2554.71
PAY-006772,ORD-014583,boleto,1,1179.77
PAY-006773,ORD-005055,voucher,1,7384.05
PAY-006774,ORD-000869,voucher,1,3029.72
PAY-006775,ORD-007533,voucher,1,1503.58
PAY-006776,ORD-002685,cash,1,6776.4
PAY-006777,ORD-012522,voucher,1,3467.11
PAY-006778,ORD-002648,boleto,1,4206.91
PAY-006779,ORD-010471,debit_card,1,3512.9
PAY-006780,ORD-013780,boleto,1,946.19
PAY-006781,ORD-004685,credit_card,5,2036.5
PAY-006782,ORD-011205,voucher,1,2322.94
PAY-006783,ORD-011257,debit_card,1,7443.44
PAY-006784,ORD-014315,voucher,1,6905.9
PAY-006785,ORD-005900,voucher,1,4189.38
PAY-006786,ORD-003548,voucher,1,640.92
PAY-006787,ORD-007202,debit_card,1,6273.01
PAY-006788,ORD-013469,debit_card,1,6901.9
PAY-006789,ORD-010392,debit_card,1,310.37
PAY-006790,ORD-002366,voucher,1,3701.65
PAY-006791,ORD-003407,voucher,1,3881.16
PAY-006792,ORD-009617,debit_card,1,6768.23
PAY-006793,ORD-014350,debit_card,1,475.63
PAY-006794,ORD-012566,debit_card,1,280.57
PAY-006795,ORD-004028,boleto,1,7177.25
PAY-006796,ORD-003896,debit_card,1,4751.02
PAY-006797,ORD-011941,credit_card,6,4251.38
PAY-006798,ORD-009683,boleto,1,3156.27
PAY-006799,ORD-003602,voucher,1,2623.05
PAY-006800,ORD-002311,voucher,1,729.65
PAY-006801,ORD-011466,voucher,1,3781.44
PAY-006802,ORD-004233,credit_card,12,2115.65
PAY-006803,ORD-005166,voucher,1,959.56
PAY-006804,ORD-002238,credit_card,2,5087.8
PAY-006805,ORD-003188,voucher,1,4076.97
PAY-006806,ORD-001024,voucher,1,7486.38
PAY-006807,ORD-008954,debit_card,1,331.72
PAY-006808,ORD-001952,boleto,1,5023.04
PAY-006809,ORD-009143,boleto,1,7803.6
PAY-006810,ORD-006111,debit_card,1,2144.84
PAY-006811,ORD-013806,boleto,1,2413.3
PAY-006812,ORD-014555,cash,1,7310.79
PAY-006813,ORD-007266,debit_card,1,3321.39
PAY-006814,ORD-006238,debit_card,1,5614.43
PAY-006815,ORD-009330,,1,3867.5
PAY-006816,ORD-005675,debit_card,1,2251.46
PAY-006817,ORD-004133,voucher,1,6580.31
PAY-006818,ORD-012244,boleto,1,3739.9
PAY-006819,ORD-004983,voucher,1,3328.85
PAY-006820,ORD-007165,credit_card,5,2963.14
PAY-006821,ORD-006672,boleto,1,2114.17
PAY-006822,ORD-005672,credit_card,6,-367.76
PAY-006823,ORD-009263,boleto,1,4569.26
PAY-006824,ORD-005936,voucher,1,6746.64
PAY-006825,ORD-002965,credit_card,7,4401.91
PAY-006826,ORD-005647,credit_card,11,7062.39
PAY-006827,ORD-000959,debit_card,1,-179.88
PAY-006828,ORD-000017,debit_card,1,3431.71
PAY-006829,ORD-000343,debit_card,1,29.5
PAY-006830,ORD-009470,credit_card,2,6934.42
PAY-006831,ORD-008379,debit_card,1,1413.76
PAY-006832,ORD-001807,credit_card,7,1087.17
PAY-006833,ORD-003054,boleto,1,296.6
PAY-006834,ORD-008253,boleto,1,4198.22
PAY-006835,ORD-014222,boleto,1,1283.71
PAY-006836,ORD-005357,credit_card,10,2525.75
PAY-006837,ORD-012904,boleto,1,7008.69
PAY-006838,ORD-002228,boleto,1,608.47
PAY-006839,ORD-011529,debit_card,1,5701.62
PAY-006840,ORD-003374,debit_card,1,4214.12
PAY-006841,ORD-003913,boleto,1,4113.1
PAY-006842,ORD-008532,debit_card,1,4845.14
PAY-006843,ORD-004513,cash,1,5189.16
PAY-006844,ORD-006120,debit_card,1,1552.01
PAY-006845,ORD-013501,boleto,1,2972.83
PAY-006846,ORD-013434,debit_card,1,4116.09
PAY-006847,ORD-006273,voucher,1,7941.04
PAY-006848,ORD-014114,debit_card,1,2597.11
PAY-006849,ORD-007389,voucher,1,4400.99
PAY-006850,ORD-008212,credit_card,9,6677.05
PAY-006851,ORD-005653,boleto,1,2272.26
PAY-006852,ORD-003571,voucher,1,3706.16
PAY-006853,ORD-005028,credit_card,1,7557.3
PAY-006854,ORD-013168,boleto,1,970.68
PAY-006855,ORD-002098,debit_card,1,668.84
PAY-006856,ORD-012165,debit_card,1,5788.99
PAY-006857,ORD-011124,voucher,1,5466.91
PAY-006858,ORD-012715,boleto,1,7033.52
PAY-006859,ORD-007943,debit_card,1,5544.75
PAY-006860,ORD-001573,boleto,1,3477.35
PAY-006861,ORD-011441,credit_card,10,67.44
PAY-006862,ORD-005694,voucher,1,3996.77
PAY-006863,ORD-000324,voucher,1,4224.8
PAY-006864,ORD-000192,cash,1,6590.49
PAY-006865,ORD-000927,boleto,1,661.95
PAY-006866,ORD-013788,debit_card,1,4385.63
PAY-006867,ORD-008134,debit_card,1,3879.57
PAY-006868,ORD-008760,boleto,1,6175.86
PAY-006869,ORD-009909,credit_card,11,349.21
PAY-006870,ORD-000748,credit_card,7,313.53
PAY-006871,ORD-002041,boleto,1,5828.4
PAY-006872,ORD-004398,boleto,1,1274.12
PAY-006873,ORD-014487,voucher,1,6561.39
PAY-006874,ORD-002647,voucher,1,222.13
PAY-006875,ORD-005750,boleto,1,5653.74
PAY-006876,ORD-010805,credit_card,6,3114.64
PAY-006877,ORD-001157,voucher,1,1567.98
PAY-006878,ORD-002287,boleto,1,3419.68
PAY-006879,ORD-010945,boleto,1,2590.43
PAY-006880,ORD-013401,credit_card,10,5849.35
PAY-006881,ORD-012907,boleto,1,1519.17
PAY-006882,ORD-004488,credit_card,1,185.09
PAY-006883,ORD-009855,voucher,1,4983.05
PAY-006884,ORD-002586,credit_card,11,2829.62
PAY-006885,ORD-004108,credit_card,10,4781.62
PAY-006886,ORD-001643,boleto,1,5573.15
PAY-006887,ORD-010480,voucher,1,3245.93
PAY-006888,ORD-005032,debit_card,1,1988.51
PAY-006889,ORD-010970,boleto,1,6481.7
PAY-006890,ORD-014964,voucher,1,7794.62
PAY-006891,ORD-011907,voucher,1,5038.39
PAY-006892,ORD-007466,debit_card,1,7294.59
PAY-006893,ORD-010475,boleto,1,3508.12
PAY-006894,ORD-008213,credit_card,4,5364.23
PAY-006895,ORD-014088,voucher,1,3213.42
PAY-006896,ORD-003640,bitcoin,7,6840.87
PAY-006897,ORD-009091,boleto,1,2296.72
PAY-006898,ORD-007470,credit_card,4,1593.95
PAY-006899,ORD-012821,voucher,1,7440.86
PAY-006900,ORD-010316,boleto,1,3515.96
PAY-006901,ORD-013592,voucher,1,3735.7
PAY-006902,ORD-009252,boleto,1,5481.99
PAY-006903,ORD-001666,boleto,1,6546.81
PAY-006904,ORD-011565,voucher,1,4281.16
PAY-006905,ORD-008688,debit_card,1,4389.87
PAY-006906,ORD-011566,debit_card,1,6023.96
PAY-006907,ORD-005431,debit_card,1,6684.62
PAY-006908,ORD-000468,debit_card,1,5966.03
PAY-006909,ORD-010342,credit_card,7,1200.48
PAY-006910,ORD-008559,credit_card,1,6360.32
PAY-006911,ORD-004679,boleto,1,372.47
PAY-006912,ORD-014291,credit_card,11,2092.41
PAY-006913,ORD-013814,boleto,1,5222.01
PAY-006914,ORD-002209,voucher,1,5030.46
PAY-006915,ORD-011672,credit_card,12,1170.22
PAY-006916,ORD-009987,boleto,1,6845.99
PAY-006917,ORD-010022,voucher,1,4579.48
PAY-006918,ORD-010394,credit_card,5,5926.7
PAY-006919,ORD-008843,debit_card,1,184.54
PAY-006920,ORD-001913,debit_card,1,7542.88
PAY-006921,ORD-001694,voucher,1,7741.57
PAY-006922,ORD-007462,boleto,1,5632.99
PAY-006923,ORD-007222,boleto,1,5631.92
PAY-006924,ORD-013672,credit_card,10,2990.11
PAY-006925,ORD-014879,credit_card,9,6827.55
PAY-006926,ORD-005172,credit_card,6,-497.54
PAY-006927,ORD-014501,debit_card,1,2780.06
PAY-006928,ORD-014632,boleto,1,2845.36
PAY-006929,ORD-010406,voucher,1,6803.69
PAY-006930,ORD-005212,credit_card,7,2407.44
PAY-006931,ORD-005212,PIX,3,2833.59
PAY-006932,ORD-006583,voucher,1,5533.88
PAY-006933,ORD-014106,debit_card,1,6593.76
PAY-006934,ORD-003678,voucher,1,6668.48
PAY-006935,ORD-008015,debit_card,1,4616.72
PAY-006936,ORD-003810,boleto,1,2087.88
PAY-006937,ORD-010573,debit_card,1,5375.91
PAY-006938,ORD-013136,boleto,1,2117.56
PAY-006939,ORD-013983,voucher,1,606.28
PAY-006940,ORD-005949,boleto,1,7078.75
PAY-006941,ORD-006051,debit_card,1,5970.9
PAY-006942,ORD-010217,debit_card,1,7075.88
PAY-006943,ORD-012405,voucher,1,692.01
PAY-006944,ORD-010088,credit_card,5,6504.9
PAY-006945,ORD-014702,voucher,1,4383.66
PAY-006946,ORD-014208,voucher,1,1817.51
PAY-006947,ORD-006599,credit_card,1,3970.14
PAY-006948,ORD-011951,voucher,1,239.76
PAY-006949,ORD-007935,boleto,1,400.99
PAY-006950,ORD-002381,voucher,1,-405.22
PAY-006951,ORD-008134,voucher,1,3093.84
PAY-006952,ORD-006059,voucher,1,4444.98
PAY-006953,ORD-014044,debit_card,1,4519.27
PAY-006954,ORD-010842,credit_card,5,7528.02
PAY-006955,ORD-007531,voucher,1,3582.66
PAY-006956,ORD-000098,debit_card,1,7822.38
PAY-006957,ORD-001039,debit_card,1,1375.42
PAY-006958,ORD-002923,debit_card,1,698.07
PAY-006959,ORD-007412,credit_card,3,7576.25
PAY-006960,ORD-003238,credit_card,1,1614.32
PAY-006961,ORD-010057,credit_card,6,7103.23
PAY-006962,ORD-003988,credit_card,6,7514.56
PAY-006963,ORD-002397,credit_card,4,6728.92
PAY-006964,ORD-000387,voucher,1,113.5
PAY-006965,ORD-004972,boleto,1,1822.54
PAY-006966,ORD-004874,debit_card,1,6361.55
PAY-006967,ORD-003448,credit_card,7,5875.72
PAY-006968,ORD-006215,boleto,1,7024.96
PAY-006969,ORD-009969,debit_card,1,6114.32
PAY-006970,ORD-001377,boleto,1,-89.58
PAY-006971,ORD-009697,debit_card,1,1227.29
PAY-006972,ORD-009217,boleto,1,3032.28
PAY-006973,ORD-004180,voucher,1,4527.31
PAY-006974,ORD-004853,debit_card,1,1022.79
PAY-006975,ORD-001672,voucher,1,2723.49
PAY-006976,ORD-012556,voucher,1,6300.07
PAY-006977,ORD-009258,boleto,1,7755.94
PAY-006978,ORD-003807,credit_card,7,3798.73
PAY-006979,ORD-002792,boleto,1,1710.5
PAY-006980,ORD-008449,boleto,1,6806.39
PAY-006981,ORD-007442,boleto,1,7188.32
PAY-006982,ORD-010745,voucher,1,1186.27
PAY-006983,ORD-011264,boleto,1,6544.71
PAY-006984,ORD-013784,boleto,1,2735.26
PAY-006985,ORD-000342,debit_card,1,3903.97
PAY-006986,ORD-002590,voucher,1,5767.91
PAY-006987,ORD-012057,boleto,1,3270.48
PAY-006988,ORD-014025,debit_card,1,6006.23
PAY-006989,ORD-003610,boleto,1,1043.89
PAY-006990,ORD-011949,credit_card,4,2534.65
PAY-006991,ORD-009061,credit_card,1,4617.05
PAY-006992,ORD-011312,voucher,1,5015.85
PAY-006993,ORD-014848,voucher,1,2568.18
PAY-006994,ORD-002480,boleto,1,333.04
PAY-006995,ORD-000201,voucher,1,6038.11
PAY-006996,ORD-008839,boleto,1,2059.85
PAY-006997,ORD-007624,debit_card,1,5760.5
PAY-006998,ORD-002399,credit_card,6,5537.49
PAY-006999,ORD-006517,debit_card,1,6374.95
PAY-007000,ORD-009851,debit_card,1,2408.13
PAY-007001,ORD-011558,debit_card,1,5989.28
PAY-007002,ORD-000549,voucher,1,3347.79
PAY-007003,ORD-004354,credit_card,7,3611.62
PAY-007004,ORD-002254,credit_card,7,3791.66
PAY-007005,ORD-002260,credit_card,9,3674.41
PAY-007006,ORD-006057,voucher,1,5562.89
PAY-007007,ORD-011271,credit_card,10,4890.54
PAY-007008,ORD-013251,debit_card,1,5765.01
PAY-007009,ORD-008424,credit_card,3,7837.09
PAY-007010,ORD-000831,boleto,1,6894.86
PAY-007011,ORD-002875,credit_card,8,6182.29
PAY-007012,ORD-002178,voucher,1,268.0
PAY-007013,ORD-007228,credit_card,6,5488.86
PAY-007014,ORD-000419,debit_card,1,6502.25
PAY-007015,ORD-004698,credit_card,11,6074.68
PAY-007016,ORD-005463,debit_card,1,991.61
PAY-007017,ORD-001612,voucher,1,4260.42
PAY-007018,ORD-010736,credit_card,6,3138.2
PAY-007019,ORD-005512,boleto,1,3720.81
PAY-007020,ORD-004336,voucher,1,2155.18
PAY-007021,ORD-014822,boleto,1,2894.46
PAY-007022,ORD-013109,voucher,1,4881.1
PAY-007023,ORD-005631,boleto,1,5239.71
PAY-007024,ORD-001368,debit_card,1,3357.03
PAY-007025,ORD-011828,debit_card,1,7201.7
PAY-007026,ORD-001334,voucher,1,1931.19
PAY-007027,ORD-003852,debit_card,1,635.09
PAY-007028,ORD-014317,voucher,1,4021.25
PAY-007029,ORD-004090,voucher,1,894.86
PAY-007030,ORD-012844,debit_card,1,6971.72
PAY-007031,ORD-006874,debit_card,1,6629.35
PAY-007032,ORD-010430,credit_card,3,7744.49
PAY-007033,ORD-014837,boleto,1,1131.96
PAY-007034,ORD-006672,voucher,1,1909.69
PAY-007035,ORD-001698,boleto,1,626.48
PAY-007036,ORD-011217,voucher,1,7076.39
PAY-007037,ORD-001446,voucher,1,5250.64
PAY-007038,ORD-002029,debit_card,1,7770.63
PAY-007039,ORD-011258,voucher,1,5279.22
PAY-007040,ORD-010220,credit_card,9,3311.54
PAY-007041,ORD-014665,credit_card,1,4564.75
PAY-007042,ORD-005795,debit_card,1,2239.36
PAY-007043,ORD-010784,boleto,1,7517.03
PAY-007044,ORD-012039,boleto,1,40.31
PAY-007045,ORD-004975,debit_card,1,1443.13
PAY-007046,ORD-006425,voucher,1,5926.12
PAY-007047,ORD-008832,debit_card,1,7310.73
PAY-007048,ORD-012542,boleto,1,421.34
PAY-007049,ORD-006489,debit_card,1,221.8
PAY-007050,ORD-004927,debit_card,1,5012.06
PAY-007051,ORD-014802,debit_card,1,1984.81
PAY-007052,ORD-000559,voucher,1,2796.52
PAY-007053,ORD-002460,boleto,1,7392.59
PAY-007054,ORD-000087,debit_card,1,328.59
PAY-007055,ORD-001024,debit_card,1,7311.87
PAY-007056,ORD-012680,debit_card,1,6822.14
