order_id,customer_id,status,order_date,approved_at,delivered_at
ORD-006435,CUST-02766,unknown,2022-06-07 11:02:00,2022-06-08 13:02:00,2022-06-10 13:02:00
ORD-006436,CUST-01657,canceled,2021-07-26 09:40:00,,
ORD-006437,CUST-01094,canceled,2022-08-31 09:05:00,,
ORD-006438,CUST-00665,delivered,2023-11-03 12:23:00,2023-11-04 20:23:00,2023-12-02 20:23:00
ORD-006439,CUST-03598,delivered,2023-05-11 13:01:00,2023-05-11 16:01:00,2023-06-10 16:01:00
ORD-006440,CUST-01863,delivered,2022-09-10 12:33:00,2022-09-10 16:33:00,2022-09-19 16:33:00
ORD-006441,CUST-03183,delivered,2023-09-08 05:24:00,2023-09-08 15:24:00,2023-09-10 15:24:00
ORD-006442,CUST-01514,processing,2022-05-13 00:18:00,2022-05-14 17:18:00,
ORD-006443,CUST-04633,delivered,2021-09-03 21:05:00,2021-09-05 13:05:00,2021-09-28 13:05:00
ORD-006444,CUST-00044,delivered,2021-08-03 01:35:00,2021-08-04 12:35:00,2021-08-26 12:35:00
ORD-006445,CUST-04754,processing,2023-12-31 20:10:00,2024-01-01 02:10:00,
ORD-006446,CUST-02430,processing,2022-02-25 23:03:00,2022-02-26 00:03:00,
ORD-006447,CUST-02941,canceled,2024-01-12 03:06:00,,
ORD-006448,CUST-04073,delivered,2021-06-19 06:34:00,2021-06-19 15:34:00,2021-07-03 15:34:00
ORD-006449,CUST-01140,shipped,2021-08-16 06:50:00,2021-08-18 00:50:00,
ORD-006450,CUST-04434,shipped,2022-08-15 21:44:00,2022-08-16 14:44:00,
ORD-006451,CUST-04459,canceled,2023-12-18 23:11:00,,
ORD-006452,CUST-01848,delivered,2022-01-15 19:52:00,2022-01-16 09:52:00,2022-02-08 09:52:00
ORD-006453,CUST-00476,canceled,2021-06-29 05:38:00,,
ORD-006454,CUST-04974,delivered,2021-06-30 20:28:00,2021-07-02 12:28:00,2021-07-26 12:28:00
ORD-006455,CUST-00277,shipped,2023-10-31 16:27:00,2023-11-02 13:27:00,
ORD-006456,CUST-03287,shipped,2023-08-12 04:36:00,2023-08-13 02:36:00,
ORD-006457,CUST-00633,delivered,2023-02-11 20:05:00,2023-02-13 00:05:00,2023-02-19 00:05:00
ORD-006458,CUST-01288,delivered,2023-09-15 05:40:00,2023-09-17 00:40:00,2023-09-29 00:40:00
ORD-006459,CUST-02591,DELIVERED,2023-08-22 21:47:00,2023-08-23 02:47:00,2023-09-17 02:47:00
ORD-006460,CUST-04313,delivered,2021-09-28 00:29:00,2021-09-28 03:29:00,2021-10-26 03:29:00
ORD-006461,CUST-00513,delivered,2021-01-06 23:09:00,2021-01-08 10:09:00,2021-01-19 10:09:00
ORD-006462,CUST-03027,delivered,2021-12-06 19:31:00,2021-12-08 04:31:00,2021-12-28 04:31:00
ORD-006463,CUST-02139,shipped,2023-07-08 06:17:00,2023-07-09 08:17:00,
ORD-006464,CUST-01781,canceled,2022-02-07 13:58:00,,
ORD-006465,CUST-02053,delivered,2021-02-23 12:38:00,2021-02-25 11:38:00,2021-03-10 11:38:00
ORD-006466,CUST-00813,,2024-04-11 19:40:00,,
ORD-006467,CUST-00197,shipped,2022-01-12 21:21:00,2022-01-13 18:21:00,
ORD-006468,CUST-01870,shipped,2021-12-26 21:56:00,2021-12-27 16:56:00,
ORD-006469,CUST-01311,delivered,2023-08-10 14:09:00,2023-08-10 18:09:00,2023-08-23 18:09:00
ORD-006470,CUST-02991,delivered,2024-05-11 05:54:00,2024-05-11 22:54:00,2024-05-27 22:54:00
ORD-006471,CUST-04125,delivered,2024-01-14 18:23:00,2024-01-16 01:23:00,2024-01-22 01:23:00
ORD-006472,CUST-02233,shipped,2022-12-11 19:05:00,2022-12-12 13:05:00,
ORD-006473,CUST-01797,canceled,2023-08-14 17:22:00,,
ORD-006474,CUST-03645,delivered,2022-09-13 01:13:00,2022-09-14 13:13:00,2022-09-16 13:13:00
ORD-006475,CUST-02982,delivered,2021-09-11 11:33:00,2021-09-13 09:33:00,2021-10-01 09:33:00
ORD-006476,CUST-00178,shipped,2023-07-13 22:40:00,2023-07-15 05:40:00,
ORD-006477,CUST-03279,shipped,2021-10-28 10:43:00,2021-10-28 16:43:00,
ORD-006478,CUST-00022,delivered,2021-12-22 21:37:00,2021-12-23 08:37:00,2022-01-07 08:37:00
ORD-006479,CUST-04477,processing,2022-06-08 05:01:00,2022-06-10 01:01:00,
ORD-006480,CUST-00171,delivered,2021-04-27 03:36:00,2021-04-27 19:36:00,2021-05-07 19:36:00
ORD-006481,CUST-02660,delivered,2023-10-15 05:43:00,2023-10-16 14:43:00,2023-10-31 14:43:00
ORD-006482,CUST-00366,canceled,2022-08-16 08:35:00,,
ORD-006483,CUST-01369,canceled,2024-01-06 18:02:00,,
ORD-006484,CUST-01672,delivered,2024-01-04 20:26:00,2024-01-05 07:26:00,2024-02-03 07:26:00
ORD-006485,CUST-01788,processing,2021-02-14 01:52:00,2021-02-15 18:52:00,
ORD-006486,CUST-01594,canceled,2022-04-20 04:33:00,,
ORD-006487,CUST-00564,delivered,,2021-12-11 13:06:00,2021-12-12 13:06:00
ORD-006488,CUST-00662,delivered,2022-12-24 13:45:00,2022-12-26 00:45:00,2023-01-18 00:45:00
ORD-006489,CUST-00305,delivered,2024-01-30 23:08:00,2024-02-01 16:08:00,2024-02-21 16:08:00
ORD-006490,CUST-02113,shipped,2023-05-31 05:40:00,2023-06-01 08:40:00,
ORD-006491,CUST-01973,delivered,2024-03-14 04:15:00,2024-03-16 02:15:00,2024-04-04 02:15:00
ORD-006492,CUST-04493,delivered,2023-07-30 09:06:00,2023-07-30 13:06:00,2023-08-28 13:06:00
ORD-006493,CUST-04443,delivered,2023-11-14 14:09:00,2023-11-14 16:09:00,2023-11-25 16:09:00
ORD-006494,CUST-01060,returned,2023-02-28 22:48:00,2023-03-02 09:48:00,
ORD-006495,CUST-02012,shipped,2024-02-02 20:03:00,2024-02-04 12:03:00,
ORD-006496,CUST-03013,delivered,2024-04-21 08:31:00,2024-04-22 22:31:00,2024-05-06 22:31:00
ORD-006497,CUST-04092,delivered,2021-10-27 23:48:00,2021-10-29 03:48:00,2021-10-31 03:48:00
ORD-006498,CUST-93368,delivered,2024-03-20 23:06:00,2024-03-22 08:06:00,2024-04-03 08:06:00
ORD-006499,CUST-00029,delivered,2023-09-11 03:23:00,2023-09-11 06:23:00,2023-09-12 06:23:00
ORD-006500,CUST-02033,delivered,2021-10-17 17:40:00,2021-10-18 15:40:00,2021-10-20 15:40:00
ORD-006501,CUST-01486,delivered,2023-09-12 02:49:00,2023-09-12 11:49:00,2023-09-16 11:49:00
ORD-006502,CUST-01227,shipped,2023-01-27 14:01:00,2023-01-27 23:01:00,
ORD-006503,CUST-00668,processing,2022-05-25 16:57:00,2022-05-26 16:57:00,
ORD-006504,CUST-00530,canceled,2023-05-30 10:43:00,,
ORD-006505,CUST-01838,shipped,2022-07-06 23:28:00,2022-07-07 17:28:00,
ORD-006506,CUST-03430,delivered,2024-01-20 09:18:00,2024-01-20 21:18:00,2024-02-15 21:18:00
ORD-006507,CUST-01154,delivered,2023-07-19 05:43:00,2023-07-21 05:43:00,2023-07-30 05:43:00
ORD-006508,CUST-00300,delivered,2021-10-15 12:44:00,2021-10-16 05:44:00,2021-11-08 05:44:00
ORD-006509,CUST-04522,returned,2024-04-25 20:49:00,2024-04-26 13:49:00,
ORD-006510,CUST-01248,shipped,2021-09-30 08:12:00,2021-10-01 03:12:00,
ORD-006511,CUST-04279,shipped,2024-03-18 04:28:00,2024-03-18 16:28:00,
ORD-006512,CUST-02130,processing,2021-01-24 01:18:00,2021-01-24 04:18:00,
ORD-006513,CUST-03407,delivered,2021-01-21 19:35:00,2021-01-22 01:35:00,2021-02-18 01:35:00
ORD-006514,CUST-00073,delivered,2022-11-03 01:50:00,2022-11-04 20:50:00,2022-12-03 20:50:00
ORD-006515,CUST-03148,canceled,2021-05-30 14:23:00,,
ORD-006516,CUST-00074,delivered,2022-08-17 04:08:00,2022-08-18 03:08:00,2022-09-12 03:08:00
ORD-006517,CUST-03750,delivered,2022-05-09 16:20:00,2022-05-10 20:20:00,2022-05-24 20:20:00
ORD-006518,CUST-03392,delivered,2021-03-30 00:21:00,2021-03-31 14:21:00,2021-04-03 14:21:00
ORD-006519,CUST-03386,returned,2023-03-13 18:26:00,2023-03-14 04:26:00,
ORD-006520,CUST-02646,canceled,2022-10-14 15:27:00,,
ORD-006521,CUST-02102,canceled,2021-02-27 20:04:00,,
ORD-006522,CUST-01383,delivered,2021-05-16 21:15:00,2021-05-17 17:15:00,2021-06-13 17:15:00
ORD-006523,CUST-00850,delivered,2021-08-02 17:55:00,2021-08-02 18:55:00,2021-08-28 18:55:00
ORD-006524,CUST-03982,delivered,2022-05-23 15:33:00,2022-05-24 12:33:00,2022-06-18 12:33:00
ORD-006525,CUST-02803,canceled,2023-05-21 03:06:00,,
ORD-006526,CUST-00640,delivered,2024-02-11 16:38:00,2024-02-11 18:38:00,2024-02-13 18:38:00
ORD-006527,CUST-04014,delivered,2024-05-21 18:33:00,2024-05-22 06:33:00,2024-06-14 06:33:00
ORD-006528,CUST-00941,delivered,2021-10-30 10:11:00,2021-11-01 02:11:00,2021-11-14 02:11:00
ORD-006529,CUST-04031,returned,2022-04-03 19:11:00,2022-04-03 21:11:00,
ORD-006530,CUST-02054,shipped,2021-04-30 09:09:00,2021-04-30 19:09:00,
ORD-006531,CUST-00382,unknown,2021-11-30 20:50:00,2021-12-01 03:50:00,2021-12-24 03:50:00
ORD-006532,CUST-04748,delivered,2023-07-14 10:14:00,2023-07-16 07:14:00,2023-07-25 07:14:00
ORD-006533,CUST-01713,shipped,2023-10-16 05:14:00,2023-10-17 06:14:00,
ORD-006534,CUST-93835,shipped,2023-12-24 18:09:00,2023-12-26 14:09:00,
ORD-006535,CUST-03271,returned,2021-09-10 08:02:00,2021-09-11 02:02:00,
ORD-006536,CUST-04197,delivered,2021-02-12 01:12:00,2021-02-13 12:12:00,2021-03-14 12:12:00
ORD-006537,CUST-03622,delivered,2022-08-06 17:26:00,2022-08-07 22:26:00,2022-08-29 22:26:00
ORD-006538,CUST-03988,delivered,2022-08-11 09:30:00,2022-08-12 08:30:00,2022-09-05 08:30:00
ORD-006539,CUST-01715,delivered,2023-09-20 19:05:00,2023-09-22 12:05:00,2023-10-03 12:05:00
ORD-006540,CUST-04198,returned,2021-03-18 17:31:00,2021-03-19 12:31:00,
ORD-006541,CUST-01621,delivered,2023-02-26 21:02:00,2023-02-27 11:02:00,2023-03-02 11:02:00
ORD-006542,CUST-01407,returned,2021-07-25 05:56:00,2021-07-27 04:56:00,
ORD-006543,CUST-02423,shipped,2022-02-28 07:40:00,2022-03-01 16:40:00,
ORD-006544,CUST-01656,delivered,2023-12-31 06:04:00,2023-12-31 08:04:00,2024-01-24 08:04:00
ORD-006545,CUST-02468,shipped,2022-12-29 03:47:00,2022-12-30 14:47:00,
ORD-006546,CUST-01742,canceled,2021-10-15 01:52:00,,
ORD-006547,CUST-96092,delivered,2023-05-31 09:49:00,2023-05-31 20:49:00,2023-06-05 20:49:00
ORD-006548,CUST-03848,delivered,2023-07-09 19:09:00,2023-07-11 15:09:00,2023-07-28 15:09:00
ORD-006549,CUST-02974,processing,2023-08-09 11:39:00,2023-08-10 07:39:00,
ORD-006550,CUST-00994,delivered,2021-03-31 22:02:00,2021-04-01 00:02:00,2021-04-16 00:02:00
ORD-006551,CUST-04560,delivered,2024-02-20 07:51:00,2024-02-21 07:51:00,2024-03-04 07:51:00
ORD-006552,CUST-02864,canceled,2021-09-14 05:49:00,,
ORD-006553,CUST-02185,delivered,2021-05-22 08:30:00,2021-05-23 05:30:00,2021-06-02 05:30:00
ORD-006554,CUST-00640,delivered,2023-06-15 01:11:00,2023-06-15 08:11:00,2023-07-10 08:11:00
ORD-006555,CUST-04995,delivered,2024-02-18 19:32:00,2024-02-20 02:32:00,2024-03-01 02:32:00
ORD-006556,CUST-04107,processing,2022-06-28 17:47:00,2022-06-30 00:47:00,
ORD-006557,CUST-00475,delivered,2021-09-16 11:11:00,2021-09-17 06:11:00,2021-10-08 06:11:00
ORD-006558,CUST-04956,delivered,2024-05-07 02:16:00,2024-05-07 14:16:00,2024-06-06 14:16:00
ORD-006559,CUST-01968,delivered,,2022-09-23 19:10:00,2022-10-17 19:10:00
ORD-006560,CUST-00664,delivered,2024-06-08 21:01:00,2024-06-10 09:01:00,2024-06-20 09:01:00
ORD-006561,CUST-03248,shipped,2021-01-30 13:02:00,2021-01-31 10:02:00,
ORD-006562,CUST-04351,returned,2023-02-05 03:11:00,2023-02-06 23:11:00,
ORD-006563,CUST-01712,canceled,2021-03-04 21:22:00,,
ORD-006564,CUST-01796,delivered,2023-05-01 21:00:00,2023-05-03 21:00:00,2023-05-20 21:00:00
ORD-006565,CUST-00578,delivered,2021-01-27 17:31:00,2021-01-28 13:31:00,2021-01-31 13:31:00
ORD-006566,CUST-04374,delivered,2021-05-10 19:56:00,2021-05-12 04:56:00,2021-05-17 04:56:00
ORD-006567,CUST-04673,shipped,2023-05-21 14:39:00,2023-05-21 15:39:00,
ORD-006568,CUST-03098,delivered,2023-09-15 18:45:00,2023-09-15 21:45:00,2023-09-27 21:45:00
ORD-006569,CUST-04081,delivered,2023-07-05 20:36:00,2023-07-07 14:36:00,2023-07-14 14:36:00
ORD-006570,CUST-03582,shipped,2021-11-16 01:29:00,2021-11-16 09:29:00,
ORD-006571,CUST-04301,shipped,2023-12-05 06:39:00,2023-12-06 08:39:00,
ORD-006572,CUST-04076,shipped,2021-02-18 19:14:00,2021-02-19 10:14:00,
ORD-006573,CUST-00279,delivered,2022-04-07 13:36:00,2022-04-08 15:36:00,2022-04-19 15:36:00
ORD-006574,CUST-03838,processing,2021-05-21 23:45:00,2021-05-23 12:45:00,
ORD-006575,CUST-02827,delivered,2022-12-26 13:31:00,2022-12-27 02:31:00,2023-01-04 02:31:00
ORD-006576,CUST-04645,delivered,2022-08-21 22:21:00,2022-08-23 17:21:00,2022-09-11 17:21:00
ORD-006577,CUST-03013,delivered,2021-11-01 01:55:00,2021-11-01 07:55:00,2021-11-29 07:55:00
ORD-006578,CUST-00056,delivered,2021-06-18 15:37:00,2021-06-20 09:37:00,2021-07-02 09:37:00
ORD-006579,CUST-00116,processing,2022-07-12 16:13:00,2022-07-12 17:13:00,
ORD-006580,CUST-04329,canceled,2021-10-11 16:43:00,,
ORD-006581,CUST-02289,processing,2022-08-03 10:23:00,2022-08-03 18:23:00,
ORD-006582,CUST-00794,shipped,2024-06-17 03:27:00,2024-06-18 22:27:00,
ORD-006583,CUST-00655,delivered,2023-04-08 21:42:00,2023-04-08 22:42:00,2023-04-10 22:42:00
ORD-006584,CUST-02403,delivered,2022-10-11 09:35:00,2022-10-11 14:35:00,2022-10-29 14:35:00
ORD-006585,CUST-02210,processing,2022-12-14 03:28:00,2022-12-15 05:28:00,
ORD-006586,CUST-04104,delivered,2021-04-18 17:59:00,2021-04-20 00:59:00,2021-05-18 00:59:00
ORD-006587,CUST-01167,delivered,2021-04-23 06:00:00,2021-04-24 17:00:00,2021-05-03 17:00:00
ORD-006588,CUST-00080,delivered,2022-11-21 01:36:00,2022-11-21 13:36:00,2022-12-14 13:36:00
ORD-006589,CUST-01741,returned,2022-02-08 09:26:00,2022-02-09 18:26:00,
ORD-006590,CUST-01819,processing,2022-09-23 23:23:00,2022-09-24 09:23:00,
ORD-006591,CUST-04754,shipped,2023-07-21 22:33:00,2023-07-22 16:33:00,
ORD-006592,CUST-03875,delivered,2023-11-24 04:43:00,2023-11-25 07:43:00,2023-12-13 07:43:00
ORD-006593,CUST-01233,delivered,2023-01-02 14:49:00,2023-01-03 20:49:00,2023-01-11 20:49:00
ORD-006594,CUST-02252,processing,2022-09-13 14:14:00,2022-09-15 07:14:00,
ORD-004787,CUST-00650,delivered,2022-08-03 13:34:00,2022-08-04 06:34:00,2022-08-26 06:34:00
ORD-006596,CUST-04937,shipped,2024-03-09 15:33:00,2024-03-10 22:33:00,
ORD-006597,CUST-04562,shipped,2022-09-15 03:25:00,2022-09-15 21:25:00,
ORD-006598,CUST-04382,delivered,2022-08-05 08:44:00,2022-08-06 21:44:00,2022-08-25 21:44:00
ORD-006599,CUST-04435,delivered,2021-10-31 03:39:00,2021-10-31 11:39:00,2021-11-30 11:39:00
ORD-006600,CUST-03102,shipped,2022-09-18 14:07:00,2022-09-19 19:07:00,
ORD-006601,CUST-00326,delivered,2024-02-20 17:03:00,2024-02-21 03:03:00,2024-02-28 03:03:00
ORD-006602,CUST-04299,delivered,2022-12-08 10:47:00,2022-12-09 09:47:00,2022-12-22 09:47:00
ORD-006603,CUST-01295,delivered,2021-10-15 08:32:00,2021-10-17 01:32:00,2021-11-13 01:32:00
ORD-006604,CUST-03155,delivered,2022-08-03 20:14:00,2022-08-04 14:14:00,2022-08-16 14:14:00
ORD-006605,CUST-03282,delivered,2021-07-21 17:41:00,2021-07-23 16:41:00,2021-07-27 16:41:00
ORD-006606,CUST-02075,processing,2022-06-29 20:24:00,2022-06-30 18:24:00,
ORD-006607,CUST-93383,returned,2021-08-14 17:56:00,2021-08-15 05:56:00,
ORD-006608,CUST-02166,delivered,2022-10-06 08:56:00,2022-10-06 21:56:00,2022-10-18 21:56:00
ORD-006609,CUST-01193,delivered,2024-03-06 12:23:00,2024-03-06 15:23:00,2024-03-14 15:23:00
ORD-006610,CUST-00961,delivered,2021-02-11 18:44:00,2021-02-11 20:44:00,2021-03-08 20:44:00
ORD-006611,CUST-01262,delivered,2022-11-13 19:17:00,2022-11-14 04:17:00,2022-11-19 04:17:00
ORD-006612,CUST-01182,shipped,2024-03-01 07:50:00,2024-03-02 17:50:00,
ORD-006613,CUST-03542,delivered,2021-06-28 06:51:00,2021-06-28 08:51:00,2021-07-25 08:51:00
ORD-006614,CUST-00368,delivered,2022-08-12 03:02:00,2022-08-13 03:02:00,2022-09-10 03:02:00
ORD-006615,CUST-03720,shipped,2021-03-13 13:34:00,2021-03-13 23:34:00,
ORD-006616,CUST-04697,canceled,2022-02-15 19:36:00,,
ORD-006617,CUST-00121,delivered,2022-06-17 21:23:00,2022-06-18 23:23:00,2022-06-23 23:23:00
ORD-006618,CUST-98597,delivered,2021-07-03 22:23:00,2021-07-04 15:23:00,2021-07-10 15:23:00
ORD-006619,CUST-00612,delivered,2021-07-22 11:24:00,2021-07-22 14:24:00,2021-08-11 14:24:00
ORD-006620,CUST-01424,returned,2022-11-06 02:05:00,2022-11-06 05:05:00,
ORD-006621,CUST-00955,delivered,2021-10-16 02:43:00,2021-10-17 11:43:00,2021-10-23 11:43:00
ORD-006622,CUST-04754,delivered,2024-05-10 12:49:00,2024-05-11 21:49:00,2024-05-12 21:49:00
ORD-006623,CUST-04286,delivered,2021-10-28 23:04:00,2021-10-29 23:04:00,2021-11-18 23:04:00
ORD-006624,CUST-04885,delivered,2021-07-07 07:23:00,2021-07-08 08:23:00,2021-07-20 08:23:00
ORD-006625,CUST-01124,delivered,2021-08-11 11:48:00,2021-08-12 22:48:00,2021-08-30 22:48:00
ORD-006626,CUST-00711,delivered,2022-08-07 10:08:00,2022-08-08 02:08:00,2022-08-29 02:08:00
ORD-006627,CUST-00755,shipped,2022-06-18 15:18:00,2022-06-19 09:18:00,
ORD-005266,CUST-02281,processing,2022-02-24 23:39:00,2022-02-25 20:39:00,
ORD-006629,CUST-02314,shipped,2021-10-04 21:58:00,2021-10-05 06:58:00,
ORD-006630,CUST-00709,delivered,2023-07-15 12:38:00,2023-07-17 11:38:00,2023-07-23 11:38:00
ORD-006631,CUST-02150,delivered,2021-03-10 10:17:00,2021-03-10 17:17:00,2021-03-11 17:17:00
ORD-006632,CUST-03186,delivered,2021-10-03 17:01:00,2021-10-05 17:01:00,2021-10-22 17:01:00
ORD-006633,CUST-00784,shipped,2021-07-20 15:52:00,2021-07-21 22:52:00,
ORD-006634,CUST-00705,delivered,2023-02-17 07:40:00,2023-02-17 16:40:00,2023-03-08 16:40:00
ORD-006635,CUST-02710,delivered,2022-01-23 04:35:00,2022-01-24 00:35:00,2022-02-23 00:35:00
ORD-006636,CUST-04715,delivered,2021-02-21 17:15:00,2021-02-22 17:15:00,2021-03-03 17:15:00
ORD-006637,CUST-04973,shipped,2022-05-11 22:43:00,2022-05-12 11:43:00,
ORD-006638,CUST-00874,delivered,2021-12-14 01:51:00,2021-12-14 22:51:00,2021-12-22 22:51:00
ORD-006639,CUST-03256,processing,2022-03-23 18:15:00,2022-03-25 14:15:00,
ORD-006640,CUST-90315,delivered,2022-12-20 21:52:00,2022-12-21 19:52:00,2023-01-02 19:52:00
ORD-006641,CUST-01213,canceled,2023-09-21 07:45:00,,
ORD-006642,CUST-02650,returned,2023-07-01 02:08:00,2023-07-02 23:08:00,
ORD-006643,CUST-00963,shipped,2023-01-31 00:15:00,2023-02-01 18:15:00,
ORD-006644,CUST-01776,processing,2024-05-25 23:22:00,2024-05-27 03:22:00,
ORD-006645,CUST-01659,processing,2022-10-09 04:27:00,2022-10-09 14:27:00,
ORD-006646,CUST-01647,delivered,2021-06-23 08:42:00,2021-06-24 08:42:00,2021-07-04 08:42:00
ORD-006647,CUST-02205,shipped,2023-07-31 13:51:00,2023-08-01 23:51:00,
ORD-006648,CUST-04045,delivered,2023-04-19 18:27:00,2023-04-21 05:27:00,2023-05-18 05:27:00
ORD-006649,CUST-03969,processing,2022-05-28 18:47:00,2022-05-30 14:47:00,
ORD-006650,CUST-04608,shipped,2022-02-09 02:45:00,2022-02-10 15:45:00,
ORD-006651,CUST-02329,delivered,2023-03-29 18:57:00,2023-03-30 00:57:00,2023-04-07 00:57:00
ORD-006652,CUST-03498,returned,2022-08-12 20:42:00,2022-08-12 23:42:00,
ORD-006653,CUST-02321,delivered,2021-08-15 08:32:00,2021-08-15 16:32:00,2021-08-27 16:32:00
ORD-006654,CUST-03340,processing,2023-06-18 15:44:00,2023-06-19 17:44:00,
ORD-006655,CUST-02891,shipped,2022-12-06 06:11:00,2022-12-08 06:11:00,
ORD-006656,CUST-04060,processing,2022-05-10 09:15:00,2022-05-11 12:15:00,
ORD-006657,CUST-04909,delivered,2021-07-15 12:54:00,2021-07-16 02:54:00,2021-08-14 02:54:00
ORD-006658,CUST-04925,delivered,2024-01-06 06:45:00,2024-01-07 04:45:00,2024-01-28 04:45:00
ORD-006659,CUST-02460,delivered,2024-04-28 18:52:00,2024-04-29 07:52:00,2024-05-27 07:52:00
ORD-006660,CUST-03487,delivered,2022-07-18 10:01:00,2022-07-19 07:01:00,2022-07-25 07:01:00
ORD-006661,CUST-02886,delivered,2022-07-27 08:14:00,2022-07-27 13:14:00,2022-08-26 13:14:00
ORD-006662,CUST-01798,delivered,2023-12-08 06:33:00,2023-12-09 02:33:00,2023-12-14 02:33:00
ORD-006663,CUST-01051,delivered,2023-06-30 00:54:00,2023-06-30 06:54:00,2023-07-03 06:54:00
ORD-006664,CUST-96325,shipped,2023-11-04 13:05:00,2023-11-05 06:05:00,
ORD-006665,CUST-00370,delivered,2022-02-19 22:48:00,2022-02-20 16:48:00,2022-03-12 16:48:00
ORD-006666,CUST-02744,delivered,2023-05-18 04:21:00,2023-05-19 04:21:00,2023-05-25 04:21:00
ORD-006667,CUST-03076,canceled,2024-06-21 15:32:00,,
ORD-006668,CUST-04615,delivered,2023-07-19 13:27:00,2023-07-19 22:27:00,2023-08-04 22:27:00
ORD-006669,CUST-03074,delivered,2024-02-06 07:13:00,2024-02-07 18:13:00,2024-02-10 18:13:00
ORD-006670,CUST-01960,delivered,2021-09-26 13:15:00,2021-09-26 16:15:00,2021-09-28 16:15:00
ORD-006671,CUST-94849,delivered,,2022-01-25 07:47:00,2022-02-05 07:47:00
ORD-006672,CUST-00809,canceled,2023-12-29 12:13:00,,
ORD-006673,CUST-01101,shipped,2023-06-03 13:59:00,2023-06-03 16:59:00,
ORD-006674,CUST-00246,delivered,2023-10-20 06:40:00,2023-10-21 17:40:00,2023-11-01 17:40:00
ORD-006675,CUST-00404,canceled,2022-01-02 17:50:00,,
ORD-006676,CUST-04967,delivered,2023-11-12 17:20:00,2023-11-14 04:20:00,2023-11-30 04:20:00
ORD-006677,CUST-01297,delivered,2023-10-12 16:03:00,2023-10-14 11:03:00,2023-11-06 11:03:00
ORD-006678,CUST-01119,shipped,2021-06-22 02:07:00,2021-06-23 00:07:00,
ORD-006679,CUST-02703,processing,2023-11-13 22:48:00,2023-11-15 07:48:00,
ORD-006680,CUST-03433,delivered,2022-11-01 03:49:00,2022-11-01 09:49:00,2022-11-30 09:49:00
ORD-006681,CUST-03854,delivered,2022-08-05 00:15:00,2022-08-06 04:15:00,2022-08-16 04:15:00
ORD-006682,CUST-00112,delivered,2023-05-10 16:07:00,2023-05-10 17:07:00,2023-05-17 17:07:00
ORD-006683,CUST-03097,delivered,2022-12-10 13:29:00,2022-12-10 17:29:00,2022-12-12 17:29:00
ORD-006684,CUST-01708,delivered,2023-12-15 07:49:00,2023-12-15 14:49:00,2024-01-11 14:49:00
ORD-006685,CUST-01628,returned,2022-11-04 11:32:00,2022-11-05 18:32:00,
ORD-006686,CUST-01744,delivered,2022-02-16 03:38:00,2022-02-17 06:38:00,2022-02-28 06:38:00
ORD-006687,CUST-01537,delivered,2021-09-06 11:26:00,2021-09-07 00:26:00,2021-09-16 00:26:00
ORD-006688,CUST-03626,canceled,2024-06-15 12:05:00,,
ORD-006689,CUST-01225,shipped,2024-01-05 10:28:00,2024-01-06 20:28:00,
ORD-006690,CUST-02404,shipped,2023-12-19 17:44:00,2023-12-20 09:44:00,
ORD-006691,CUST-04505,delivered,2023-05-17 15:29:00,2023-05-19 08:29:00,2023-06-03 08:29:00
ORD-006692,CUST-02757,delivered,2021-04-01 08:31:00,2021-04-02 03:31:00,2021-04-17 03:31:00
ORD-006693,CUST-01555,delivered,2022-08-09 11:10:00,2022-08-09 17:10:00,2022-08-12 17:10:00
ORD-006694,CUST-00032,delivered,2024-06-28 01:26:00,2024-06-29 11:26:00,2024-07-04 11:26:00
ORD-006695,CUST-02340,canceled,2021-09-22 02:23:00,,
ORD-006696,CUST-02724,delivered,2022-12-11 05:19:00,2022-12-12 18:19:00,2023-01-01 18:19:00
ORD-006697,CUST-02810,delivered,2021-06-08 00:54:00,2021-06-08 13:54:00,2021-06-24 13:54:00
ORD-006698,CUST-03388,delivered,2021-07-23 20:49:00,2021-07-24 18:49:00,2021-08-19 18:49:00
ORD-006699,CUST-02865,delivered,2021-10-21 16:14:00,2021-10-22 23:14:00,2021-10-30 23:14:00
ORD-006700,CUST-01130,delivered,2023-01-01 09:47:00,2023-01-03 06:47:00,2023-01-12 06:47:00
ORD-006701,CUST-02506,delivered,2022-01-23 19:36:00,2022-01-25 05:36:00,2022-02-18 05:36:00
ORD-006702,CUST-04987,delivered,2024-04-17 00:23:00,2024-04-18 10:23:00,2024-04-24 10:23:00
ORD-006703,CUST-00598,processing,2022-07-20 06:25:00,2022-07-21 03:25:00,
ORD-006704,CUST-04655,shipped,2023-02-25 20:38:00,2023-02-26 08:38:00,
ORD-006705,CUST-02804,delivered,2021-03-02 14:13:00,2021-03-03 21:13:00,2021-03-14 21:13:00
ORD-006706,CUST-01812,delivered,2021-03-05 08:21:00,2021-03-06 10:21:00,2021-03-30 10:21:00
ORD-006707,CUST-00760,shipped,2021-06-14 04:37:00,2021-06-14 15:37:00,
ORD-006708,CUST-00841,delivered,2022-05-22 02:54:00,2022-05-23 01:54:00,2022-05-30 01:54:00
ORD-006709,CUST-04677,delivered,2022-07-30 11:04:00,2022-07-30 20:04:00,2022-08-02 20:04:00
ORD-006710,CUST-03751,returned,2021-02-23 16:44:00,2021-02-25 11:44:00,
